smiles
C[C@H]1CCC[NH+](C1)Cc2nc3c(n2CC(=O)N)c(=O)n(c(=O)n3C)C
C[C@@H]1CCC[NH+](C1)Cc2nc3c(n2CC(=O)N)c(=O)n(c(=O)n3C)C
C[C@@H](C(=O)C)n1c2c(nc1N3CC[NH+](CC3)C)n(c(=O)n(c2=O)C)C
C[C@H](C(=O)C)n1c2c(nc1N3CC[NH+](CC3)C)n(c(=O)n(c2=O)C)C
c1ccc2c(c1)C(=O)N(C2=O)N3C(=O)c4ccc(cc4C3=O)[N+](=O)[O-]
Cn1c2ccc(cc2n(c1=O)C)C=C3C(=O)N(C(=S)N(C3=O)C)C
Cc1c(c(n(n1)CC(=O)N2[C@](CC(=N2)C)(C(F)(F)F)O)C)[N+](=O)[O-]
Cc1c(c(n(n1)CC(=O)N2[C@@](CC(=N2)C)(C(F)(F)F)O)C)[N+](=O)[O-]
Cc1c(c(n(n1)C)C(=O)N2CCN(CC2)C(=O)c3ccco3)[N+](=O)[O-]
CCOC(=O)N1CCC2(CC1)C(=C(OC3=C2C(=O)C[C@H](C3)C)N)C#N
CCOC(=O)N1CCC2(CC1)C(=C(OC3=C2C(=O)C[C@@H](C3)C)N)C#N
CC1=C(C(=O)c2ccccc2C1=O)CN3C(=O)c4ccccc4C3=O
Cc1c2ccc(c(c2oc(=O)c1CC(=O)OC)C)OCC(=O)N(C)C
CN1C(=O)C(C(=O)N(C1=O)C)[C@@H]2c3ccc(c(c3C(=O)O2)OC)OC
CC1CCN(CC1)c2nc3c(n2CCC(C)C)c(=O)n(c(=O)n3C)C
Cn1c(c(c(=O)n(c1=O)C)[C@H]2c3ccc(c(c3C(=O)O2)OC)OC)N
Cn1c(c(c(=O)n(c1=O)C)[C@@H]2c3ccc(c(c3C(=O)O2)OC)OC)N
CC1=C([C@]2(c3ccccc3OC(=C2C#N)N)C(=O)N1CC=C)C(=O)C
CC1=C([C@@]2(c3ccccc3OC(=C2C#N)N)C(=O)N1CC=C)C(=O)C
Cc1c(cnn1C)C(=O)c2c([n+](on2)[O-])C(=O)c3cnn(c3C)C
Cc1ccc(cc1C)N2C(=O)[C@@H]3[C@@H](C2=O)N(N=C3C(=O)OC)C(=O)C
Cc1ccc(cc1C)N2C(=O)[C@@H]3[C@H](C2=O)N(N=C3C(=O)OC)C(=O)C
Cc1ccc(cc1C)N2C(=O)[C@H]3[C@@H](C2=O)N(N=C3C(=O)OC)C(=O)C
Cc1ccc(cc1C)N2C(=O)[C@H]3[C@H](C2=O)N(N=C3C(=O)OC)C(=O)C
Cc1ccc(cc1C)N2C(=O)[C@@H]3[C@@H](C2=O)N(N=C3C(=O)OC)C(=O)C
Cc1ccc(cc1C)N2C(=O)[C@@H]3[C@H](C2=O)N(N=C3C(=O)OC)C(=O)C
Cc1ccc(cc1C)N2C(=O)[C@H]3[C@@H](C2=O)N(N=C3C(=O)OC)C(=O)C
Cc1ccc(cc1C)N2C(=O)[C@H]3[C@H](C2=O)N(N=C3C(=O)OC)C(=O)C
Cc1ccc(cc1C)N2C(=O)[C@@H]3[C@@H](C2=O)N(N=C3C(=O)OC)C(=O)C
Cc1ccc(cc1C)N2C(=O)[C@@H]3[C@H](C2=O)N(N=C3C(=O)OC)C(=O)C
Cc1ccc(cc1C)N2C(=O)[C@H]3[C@@H](C2=O)N(N=C3C(=O)OC)C(=O)C
Cc1ccc(cc1C)N2C(=O)[C@H]3[C@H](C2=O)N(N=C3C(=O)OC)C(=O)C
Cc1ccc(cc1C)N2C(=O)[C@@H]3[C@@H](C2=O)N(N=C3C(=O)OC)C(=O)C
Cc1ccc(cc1C)N2C(=O)[C@@H]3[C@H](C2=O)N(N=C3C(=O)OC)C(=O)C
Cc1ccc(cc1C)N2C(=O)[C@H]3[C@@H](C2=O)N(N=C3C(=O)OC)C(=O)C
Cc1ccc(cc1C)N2C(=O)[C@H]3[C@H](C2=O)N(N=C3C(=O)OC)C(=O)C
CC1(OC(=O)C(C(=O)O1)C(=O)[C@@H]2CCCN2C(=O)OC(C)(C)C)C
c1cc2c3c(c1)[C@]4(C(=C(OC5=C4C(=O)CCC5)N)C#N)C(=O)N3CCC2
c1cc2c3c(c1)[C@@]4(C(=C(OC5=C4C(=O)CCC5)N)C#N)C(=O)N3CCC2
CN1C(=O)C(C(=O)N(C1=O)C)(C2(C(=O)N(C(=O)N(C2=O)C)C)O)O
c1cc(ccc1N2C(=O)C3=C(C2=O)CCC3)N4C(=O)C5=C(C4=O)CCC5
c1(c(non1)N=C2C(=O)NC(=O)NC2=O)N=C3C(=O)NC(=O)NC3=O
CC(=O)O/N=C/1\c2c([n+](on2)[O-])-c3c([n+](on3)[O-])\C1=N/OC(=O)C
CC(=O)N1[C@@H]2[C@@H](N(C(=O)N2[N+](=O)[O-])C(=O)C)N(C1=O)[N+](=O)[O-]
CC(=O)N1[C@H]2[C@H](N(C(=O)N2[N+](=O)[O-])C(=O)C)N(C1=O)[N+](=O)[O-]
C[C@@H]1C[C@H](CN(C1)c2nc3c(n2CC(=C)C)c(=O)n(c(=O)n3C)C)C
C[C@H]1C[C@@H](CN(C1)c2nc3c(n2CC(=C)C)c(=O)n(c(=O)n3C)C)C
C[C@@H]1CC2=C(C(=O)C1)C3(C(=C(O2)N)C#N)C(=O)c4ccccc4C3=O
Cn1c(c(c(=O)n(c1=O)C)C(=O)COC(=O)Cc2ccccc2F)N
Cc1c(c(on1)C)C(=O)N2CCN([C@H](C2)C)C(=O)c3c(noc3C)C
Cc1c(c(on1)C)C(=O)N2CCN([C@@H](C2)C)C(=O)c3c(noc3C)C
CC(=O)Cn1c(nc(n1)[N+](=O)[O-])c2nc(nn2CC(=O)C)[N+](=O)[O-]
Cc1nc2ccccc2c(=O)n1N/C=C\3/C(=C(C(=O)N(C3=O)C)C#N)C
C[C@H]1CC2=C(C(=O)C1)C3(C(=C(O2)N)C#N)C(=O)c4ccccc4C3=O
C[C@@H]1CCC[C@H](N1C(=O)CN2C(=O)c3ccc(cc3C2=O)[N+](=O)[O-])C
C[C@H]1CCC[C@@H](N1C(=O)CN2C(=O)c3ccc(cc3C2=O)[N+](=O)[O-])C
Cn1c(c(c(=O)n(c1=O)C)C(=O)COC(=O)COc2ccccc2)N
CC(C)[C@@H](C(=O)OCC(=O)C(C)(C)C)N1C(=O)c2ccccc2C1=O
CC(C)[C@H](C(=O)OCC(=O)C(C)(C)C)N1C(=O)c2ccccc2C1=O
CC(C)[C@@H](C(=O)NC(=O)N)OC(=O)CN1C(=O)c2ccccc2C1=O
CC(C)[C@H](C(=O)NC(=O)N)OC(=O)CN1C(=O)c2ccccc2C1=O
Cc1cccc(c1O)C(=O)OCC(=O)c2c(n(c(=O)n(c2=O)C)C)N
Cn1c(c(c(=O)n(c1=O)C)C(=O)COC(=O)c2cc(ccc2N)O)N
Cc1ccc(c(c1)C(=O)OCC(=O)c2c(n(c(=O)n(c2=O)C)C)N)C
CC(C)CN1C(=O)C(=O)N(C1=O)CC(=O)Nc2cccc(c2)C(=O)C
CC(C)CN1C(=O)C(=O)N(C1=O)CC(=O)Nc2ccccc2C(=O)C
CCCCN1C(=O)C(=O)N(C1=O)CCN2C(=O)c3ccccc3C2=O
CC(C)CCN1C(=O)c2ccc(cc2C1=O)C(=O)O[C@H]3CCOC3=O
CC(C)CCN1C(=O)c2ccc(cc2C1=O)C(=O)O[C@@H]3CCOC3=O
Cn1c(c(c(=O)n(c1=O)C)C(=O)COC(=O)c2ccc(cc2O)O)N
C[C@@H]1CCC[C@@H](N1C(=O)CN2C(=O)c3cccc(c3C2=O)[N+](=O)[O-])C
C[C@@H]1CCC[C@H](N1C(=O)CN2C(=O)c3cccc(c3C2=O)[N+](=O)[O-])C
C[C@H]1CCC[C@@H](N1C(=O)CN2C(=O)c3cccc(c3C2=O)[N+](=O)[O-])C
C[C@H]1CCCCN1C(=O)CN2C(=O)c3ccc(cc3C2=O)[N+](=O)[O-]
C[C@@H]1CCCCN1C(=O)CN2C(=O)c3ccc(cc3C2=O)[N+](=O)[O-]
C[C@@H]1C[C@@H](CN(C1)C(=O)CN2C(=O)c3ccc(cc3C2=O)[N+](=O)[O-])C
C[C@@H]1C[C@H](CN(C1)C(=O)CN2C(=O)c3ccc(cc3C2=O)[N+](=O)[O-])C
C[C@H]1C[C@@H](CN(C1)C(=O)CN2C(=O)c3ccc(cc3C2=O)[N+](=O)[O-])C
COC(=O)CS(=O)(=O)c1cc(cc(c1C(=O)N)[N+](=O)[O-])[N+](=O)[O-]
CN1C(=O)C(=Cc2c3ccccc3[nH]c2C(=O)OC)C(=O)N(C1=O)C
[H]/N=C\1/C(=C/c2ccc(cc2)N(C)C)/C(=O)N=C3N1N=C(S3)C(C)C
Cc1c(c(n(n1)C)N/N=C/2\c3cc(ccc3NC2=O)[N+](=O)[O-])[N+](=O)[O-]
Cn1c2c(c(c(c(=O)n2c3ccccc3)[N+](=O)[O-])N)c(=O)n(c1=O)C
CN1C(=O)C(C(=O)N(C1=O)C)[C@H]2c3ccc(c(c3C(=O)O2)OC)OC
C[C@H]1[C@@H]2[C@H](CC(=C3[C@@H]([C@H]2OC1=O)C(=CC3=O)C)C)OC(=O)CCC=C
CCOC(=O)CN1C(=O)C(=O)N(C1=O)Cc2ccc(cc2)[N+](=O)[O-]
C=C1C[C@@H]([C@@H]2[C@@H]([C@@H]3[C@H]1C[C@@H](C3=C)O)OC(=O)C2=C)OC(=O)C(=C)CO
Cn1c2c(c(=O)n(c1=O)C)n(cn2)CCC/[NH+]=C/3\CCCCCN3C
CC1(CC2=C(C(=O)C1)[C@@]3(c4ccccc4N(C3=O)C)C(=C(O2)N)C#N)C
CC1(CC2=C(C(=O)C1)[C@]3(c4ccccc4N(C3=O)C)C(=C(O2)N)C#N)C
CN1C(=O)C(=Cc2ccc(c(c2)OC)OCC(=O)[O-])C(=O)N(C1=O)C
CC(=O)N1CC2(CN(CC(C1)(C2(C)C)[N+](=O)[O-])C(=O)C)[N+](=O)[O-]
Cc1c(n2c3c(nc2n1CC(=O)C(C)(C)C)n(c(=O)n(c3=O)C)C)C
COC(=O)C1=C(OC2=C([C@@]13c4ccccc4NC3=O)C(=O)CCC2)N
COC(=O)C1=C(OC2=C([C@]13c4ccccc4NC3=O)C(=O)CCC2)N
CC[C@@H]1CCCCN1C(=O)CN2C(=O)c3cccc(c3C2=O)[N+](=O)[O-]
CC[C@H]1CCCCN1C(=O)CN2C(=O)c3cccc(c3C2=O)[N+](=O)[O-]
C=CCN1C2=C(C(=O)CCC2)[C@@]3(C1=O)c4ccccc4OC(=C3C#N)N
C=CCN1C2=C(C(=O)CCC2)[C@]3(C1=O)c4ccccc4OC(=C3C#N)N
C#CCN1C2=C(C(=O)CCC2)[C@@]3(C1=O)c4ccccc4OC(=C3C#N)N
C#CCN1C2=C(C(=O)CCC2)[C@]3(C1=O)c4ccccc4OC(=C3C#N)N
CC1(CC2=C(C(=O)C1)[C@@]3(c4ccccc4OC(=C3C#N)N)C(=O)N2C)C
CC1(CC2=C(C(=O)C1)[C@]3(c4ccccc4OC(=C3C#N)N)C(=O)N2C)C
CC1=C([C@@]2(c3ccccc3OC(=C2C#N)N)C(=O)N1CC#C)C(=O)OC
CC1=C([C@]2(c3ccccc3OC(=C2C#N)N)C(=O)N1CC#C)C(=O)OC
C/C=C(\C)/N(C(=O)C)N(c1ccc(cc1[N+](=O)[O-])[N+](=O)[O-])C(=O)C
[H]/N=C\1/C(=C\c2cc(ccc2OC)[N+](=O)[O-])/C(=O)N=C3N1N=C(S3)C
CN1C(=O)C(C(=O)N(C1=[NH2+])C)/C=N/[C@@H](CCC(=O)[O-])C(=O)[O-]
CN1C(=O)C(C(=O)N(C1=[NH2+])C)/C=N/[C@H](CCC(=O)[O-])C(=O)[O-]
CN1C(=O)C(=Cc2cc(cc(c2[O-])OC)[N+](=O)[O-])C(=O)N(C1=O)C
CCOC(=O)C1=NN([C@H]2[C@@H]1C(=O)N(C2=O)Cc3ccccc3)C(=O)C
CCOC(=O)C1=NN([C@H]2[C@H]1C(=O)N(C2=O)Cc3ccccc3)C(=O)C
c1ccc2c(c1)C(=O)N(C2=O)CC(=O)NN3C(=O)c4ccccc4C3=O
CN1C(=O)c2ccc(cc2C1=O)C(=O)NN3C(=O)c4ccccc4C3=O
CC1=NN(c2nc3c(n2C1)c(=O)n(c(=O)n3C)C)CC(=O)C(C)(C)C
C[C@@H]1C(=NN(c2n1c3c(n2)n(c(=O)n(c3=O)C)C)[C@@H](C)C(=O)C)C
C[C@H]1C(=NN(c2n1c3c(n2)n(c(=O)n(c3=O)C)C)[C@@H](C)C(=O)C)C
C[C@@H]1C(=NN(c2n1c3c(n2)n(c(=O)n(c3=O)C)C)[C@H](C)C(=O)C)C
C[C@H]1C(=NN(c2n1c3c(n2)n(c(=O)n(c3=O)C)C)[C@H](C)C(=O)C)C
CCCCN1c2nc3c(n2CC(=N1)C(C)(C)C)c(=O)n(c(=O)n3C)C
CC(C)(C)C1=NN(c2nc3c(n2C1)c(=O)n(c(=O)n3C)C)CCCO
CC(C)(C)C1=NN(c2nc3c(n2C1)c(=O)n(c(=O)n3C)C)CCOC
CCOC(=O)N1CCN(CC1)C(=O)COC(=O)c2c(noc2C)C
COc1ccc2c(c1)[C@@]3(C(=C(OC4=C3C(=O)CCC4)N)C#N)C(=O)N2
COc1ccc2c(c1)[C@]3(C(=C(OC4=C3C(=O)CCC4)N)C#N)C(=O)N2
CC(C)(C)C(=O)N1CN(CN(C1)C(=O)C(C)(C)C)C(=O)C(C)(C)C
CC1=C(C(=O)N(C(=O)[C@@H]1/C=N/c2ccc(cc2OC)[N+](=O)[O-])C)C#N
CC1=C(C(=O)N(C(=O)[C@H]1/C=N/c2ccc(cc2OC)[N+](=O)[O-])C)C#N
Cn1c(c(c(=O)n(c1=O)C)C(=O)COC(=O)C[C@@H]2C[C@H]3CC[C@@H]2C3)N
Cn1c(c(c(=O)n(c1=O)C)C(=O)COC(=O)C[C@H]2C[C@H]3CC[C@@H]2C3)N
c1cc(ccc1C#N)C(=O)N2CCN3[C@@H](C2)C(=O)N(C3=O)CC(=O)N
Cc1ccc(cc1C)C(=O)OCC(=O)c2c(n(c(=O)n(c2=O)C)C)N
Cc1cc(c(n1c2cc(on2)C)C)C(=O)CN3C(=O)C(=O)N(C3=O)C
c1ccc2c(c1)C(=O)c3c(c(c4c(c3[N+](=O)[O-])OCO4)[N+](=O)[O-])C2=O
[H]/N=C\1/C(=N\Nc2ccc(c(c2)C(F)(F)F)Cl)/C(=N\[H])/N([N-]1)C(=O)C
[H]/N=C\1/[C@@H](C2(CCN(CC2)C(=O)OC(C)(C)C)C(=C(S1)N)C#N)C#N
CC(C)N(C(C)C)C(=O)COC(=O)CN1C(=O)c2ccccc2C1=O
CC(C)N1C(=O)C(=O)N(C1=O)CCN2C(=O)c3ccccc3C2=O
Cc1c(c(n(n1)[C@@H](C)C(=O)N2[C@@](CC=N2)(C(F)(F)F)O)C)[N+](=O)[O-]
Cc1c(c(n(n1)[C@@H](C)C(=O)N2[C@](CC=N2)(C(F)(F)F)O)C)[N+](=O)[O-]
Cc1c(c(n(n1)[C@H](C)C(=O)N2[C@@](CC=N2)(C(F)(F)F)O)C)[N+](=O)[O-]
Cc1c(c(n(n1)[C@H](C)C(=O)N2[C@](CC=N2)(C(F)(F)F)O)C)[N+](=O)[O-]
Cn1c(c(c(=O)n(c1=O)C)C(=O)Cn2c(=O)c3ccccc3nn2)N
c1ccc2c(c1)C(=O)N(C2=O)CC(=O)CN3C(=O)c4ccccc4C3=O
C/C(=C(/C#N)\C(=O)COC(=O)Cn1cc(ccc1=O)C(F)(F)F)/N
C/C(=C(\C#N)/C(=O)COC(=O)Cn1cc(ccc1=O)C(F)(F)F)/N
C/C(=C(/C#N)\C(=O)COC(=O)Cn1cc(ccc1=O)C(F)(F)F)/N
C/C(=C(\C#N)/C(=O)COC(=O)Cn1cc(ccc1=O)C(F)(F)F)/N
Cc1c(c(nc2c1c(=O)n(c(=O)n2C)C)C)CCC(=O)N3CCCC3
Cc1ccc(o1)CN(C)C(=O)Cn2cnc3c2c(=O)n(c(=O)n3C)C
Cc1cc(nn1[C@@H](C)C(=O)N2[C@@](CC(=N2)C)(C(F)(F)F)O)[N+](=O)[O-]
Cc1cc(nn1[C@@H](C)C(=O)N2[C@](CC(=N2)C)(C(F)(F)F)O)[N+](=O)[O-]
Cc1cc(nn1[C@H](C)C(=O)N2[C@@](CC(=N2)C)(C(F)(F)F)O)[N+](=O)[O-]
Cc1cc(nn1[C@H](C)C(=O)N2[C@](CC(=N2)C)(C(F)(F)F)O)[N+](=O)[O-]
CC1CCC(CC1)N(C)C(=O)Cn2cnc3c2c(=O)n(c(=O)n3C)C
C[C@@H]1CC(=O)Nc2ccccc2N1C(=O)CN3C(=O)C(=O)N(C3=O)C
C[C@H]1CC(=O)Nc2ccccc2N1C(=O)CN3C(=O)C(=O)N(C3=O)C
CCN(CC(=C)C)C(=O)CSC1=C(C([C@@H](C(=O)N1)C#N)(C)C)C#N
Cc1ccc(o1)CN(C)C(=O)CN2C(=O)C(=O)N(C2=O)CC(C)C
CCc1c(c(on1)C)C(=O)O[C@@H](C)C(=O)c2c(c(c([nH]2)C)C(=O)C)C
CCc1c(c(on1)C)C(=O)O[C@H](C)C(=O)c2c(c(c([nH]2)C)C(=O)C)C
CCCCN1C(=O)C(=O)N(C1=O)CC(=O)c2cc(n(c2C)C3CC3)C
Cn1c2c(c(=O)n(c1=O)C)n(cn2)CCCC(=O)N3CCCCCC3
CN(C)c1c(cc(c(c1[N+](=O)[O-])N(C)[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-]
C[C@]12CC[C@H](C1(C)C)[C@H](C2=O)NC=C3C(=O)N(C(=O)N(C3=O)C)C
CCCCN1c2ccccc2[C@@]3(C1=O)c4c(n[nH]c4OC(=C3C#N)N)C
CCCCN1c2ccccc2[C@]3(C1=O)c4c(n[nH]c4OC(=C3C#N)N)C
CCCCc1c2c(n[nH]1)OC(=C([C@]23c4ccccc4N(C3=O)C)C#N)N
CCOC(=O)[C@@H](C)NC(=O)c1c(oc2c1c(=O)n(cn2)CC(C)C)C
CCOC(=O)[C@H](C)NC(=O)c1c(oc2c1c(=O)n(cn2)CC(C)C)C
CC(=O)Cn1c(cn2c1nc3c2c(=O)n(c(=O)n3C)C)C(C)(C)C
CCCCNc1nc2c(n1CC(=O)C(C)(C)C)c(=O)n(c(=O)n2C)C
Cc1c(oc2n1c3c(n2)n(c(=O)n(c3=O)CC(=O)C(C)(C)C)C)C
CCOCCn1c(cn2c1nc3c2c(=O)n(c(=O)n3C)C)C(C)(C)C
CCCCc1c2c([nH]n1)OC(=C([C@@]23c4c(cccc4NC3=O)C)C#N)N
CCCCc1c2c([nH]n1)OC(=C([C@]23c4c(cccc4NC3=O)C)C#N)N
Cc1c(c([nH]c1C(=O)N2CCN(CC2)C(=O)OC(C)(C)C)C)C(=O)C
C/C=C/Cn1c(=O)c2c(nc3n2CC(=NN3CC(=O)C)C)n(c1=O)C
CN1/C(=N\N=C\c2ccc(o2)[N+](=O)[O-])/C(=[N+]=[N-])C(=O)N(C1=O)C
Cc1cc(c2c(noc2n1)C)C(=O)OCc3nc(nc(n3)N(C)C)N
CC1=C([C@@](C(=O)N1C(C)C)(C(F)(F)F)NC(=O)C2CC2)C(=O)OC
CC1=C([C@](C(=O)N1C(C)C)(C(F)(F)F)NC(=O)C2CC2)C(=O)OC
Cc1c(=O)nc2n(n1)c(cs2)NC=C3C(=O)N(C(=O)N(C3=O)C)C
CNc1ccc(cc1C(=O)OCc2cc(=O)n(c(=O)n2C)C)[N+](=O)[O-]
CC(C)(C)c1cn2c3c(nc2n1CC(=O)N)n(c(=O)n(c3=O)C)C
Cc1cc(no1)NC(=O)CN(C)c2c(c(=O)n(c(=O)n2C)C)C#N
CCOc1c(cnc2c1c(=O)n(c(=O)n2C)CC(=O)N3CCCC3)C
Cc1c(sc(c1C(=O)OCC(=O)N(C)C)NC(=O)C(C)(C)C)C
C[C@@H](C(=O)N(C)C1CCCCC1)n2cnc3c2c(=O)n(c(=O)n3C)C
C[C@H](C(=O)N(C)C1CCCCC1)n2cnc3c2c(=O)n(c(=O)n3C)C
Cc1ccc2c(c1C)N(C(=O)[C@@]23N(N=C(S3)NC(=O)C)C(=O)C)C
Cc1ccc2c(c1C)N(C(=O)[C@]23N(N=C(S3)NC(=O)C)C(=O)C)C
Cc1cc(ccc1[N+](=O)[O-])OCC(=O)c2c(n(c(=O)n(c2=O)C)C)N
CC[C@@H](C)n1c(c(n2c1nc3c2c(=O)n(c(=O)n3C)CC(=C)C)C)C
CC[C@H](C)n1c(c(n2c1nc3c2c(=O)n(c(=O)n3C)CC(=C)C)C)C
CCn1c(=O)c2c(nc3n2c(c(n3CC(=O)OCC)C)C)n(c1=O)C
CCn1c(=O)c2c(nc3n2CC(=NN3CC=C)C(C)(C)C)n(c1=O)C
C[C@@H]1C(=NN(c2n1c3c(n2)n(c(=O)n(c3=O)CC(=C)C)C)C(C)C)C
C[C@H]1C(=NN(c2n1c3c(n2)n(c(=O)n(c3=O)CC(=C)C)C)C(C)C)C
C/C=C/Cn1c(=O)c2c(nc3n2CC(=NN3C)C(C)(C)C)n(c1=O)C
Cc1ccc2c(cc(=O)oc2c1C)CN3C(=O)C(=O)N(C3=O)C(C)C
CN(C)c1nc(nc(n1)N)COC(=O)C2CCN(CC2)C(=O)C3CC3
Cn1c(cc(=O)n(c1=O)C)COC(=O)c2ccc(c(c2)[N+](=O)[O-])OC
Cn1c(cc(=O)n(c1=O)C)Cn2cnc3c2c(=O)n(c(=O)n3C)C
Cc1c(c([nH]c1C(=O)OCc2cc(=O)n(c(=O)n2C)C)C)C(=O)OC
CC(=C)Cn1c(=O)c2c(nc3n2CCN3Cc4ccco4)n(c1=O)C
CCN1C(=O)C2(CCN(CC2)C(=O)c3ccc4c(c3)OCO4)NC1=O
CCN1C(=O)C2(CCN(CC2)C(=O)c3c(cccc3F)F)NC1=O
CN1C(=O)C2(CCN(CC2)C(=O)c3cccc(c3OC)OC)NC1=O
Cc1c(sc2c1c3nn(c(=O)n3c(n2)C)CC(=O)N4CCCC4)C
Cc1c(c(on1)C)C(=O)N(C)c2nc-3c(s2)CCc4c3cnn4C
Cc1c[nH+]c2c(c1N3CCC(CC3)C(=O)OC)c(=O)n(c(=O)n2C)C
CCOCCn1c2c(nc1n3c(cc(n3)C)C)n(c(=O)n(c2=O)C)C
Cc1cc(n(n1)c2nc3c(n2C)c(=O)n(c(=O)n3C)CC(=O)OC)C
CCOCCn1c2c(=O)[nH]c(=O)n(c2nc1n3c(c(c(n3)C)C)C)C
Cc1c(nn(c1C)c2nc3c(n2CCOC)c(=O)n(c(=O)n3C)C)C
C/C=C/Cn1c(=O)c2c(nc(n2C)n3c(c(c(n3)C)C)C)n(c1=O)C
CCOC(=O)C1=C(OC(=C([C@@]12c3c(cccc3NC2=O)C)C#N)N)C
CCOC(=O)C1=C(OC(=C([C@]12c3c(cccc3NC2=O)C)C#N)N)C
C[C@@H]1C[C@@H](CN(C1)C(=O)CCn2cnc3c2c(=O)n(c(=O)n3C)C)C
CCCn1c(=O)c2c(nc(n2CC)n3c(c(c(n3)C)C)C)n(c1=O)C
CCCn1c2c(nc1n3c(c(c(n3)C)C)C)n(c(=O)n(c2=O)CC)C
CC1CC[NH+](CC1)Cc2nc3c(n2CC(=O)C)c(=O)n(c(=O)n3C)C
CN1C(=O)c2ccc(cc2C1=O)C(=O)N3CCn4c3nc5c4cccc5
Cc1c(n2c3c(=O)[nH]c(=O)n(c3nc2n1CCN4CCOCC4)C)C
C[C@@H]1CN(C[C@@H](O1)C)C(=O)Cn2c(=O)c3ccccc3c(n2)C(=O)[O-]
C[C@@H]1CCC[C@@H](N1C(=O)CN2C(=O)c3ccc(cc3C2=O)[N+](=O)[O-])C
CCOC(=O)c1c(c([nH]c1C)C(=O)[C@@H](C)N2CCCC[C@@H]2C(=O)N)C
CCOC(=O)c1c(c([nH]c1C)C(=O)[C@H](C)N2CCCC[C@@H]2C(=O)N)C
C[C@H]1C(=O)N(C(=O)N1c2ccccc2)Cc3nc(nc(n3)N(C)C)N
C[C@@H]1C(=O)N(C(=O)N1c2ccccc2)Cc3nc(nc(n3)N(C)C)N
CC(C)N1C(=O)c2ccccc2N3[C@]1(CCC3=O)C(=O)OCC(=C)C
CC(C)N1C(=O)c2ccccc2N3[C@@]1(CCC3=O)C(=O)OCC(=C)C
Cn1c2c(cc(cn2)C(=O)NCC(=O)N3CCCC3)c(=O)n(c1=O)C
Cn1c(c(c(=O)n(c1=O)C)C#N)N2CCN(CC2)C(=O)c3ccco3
C[C@@H]1CN(C[C@H](O1)C)C(C)(C)CNc2c(c(=O)n(c(=O)n2C)C)C#N
C[C@@H]1CN(C[C@@H](O1)C)C(C)(C)CNc2c(c(=O)n(c(=O)n2C)C)C#N
C[C@H]1CN(C[C@@H](O1)C)C(C)(C)CNc2c(c(=O)n(c(=O)n2C)C)C#N
